,Rank,Robot,Weapon,R_MK2,W_MK2
0,1,Mercury,Halo,True,False
1,1,Mercury,Ember,True,True
2,1,Mercury,Halo,True,False
3,1,Mercury,,True,False
4,1,Hellburner,Halo,True,True
5,1,Hellburner,Exodus,True,True
6,1,Hellburner,,True,False
7,1,Hellburner,,True,False
8,1,Ares,Corona,True,False
9,1,Ares,Halo,True,True
10,1,Ares,Halo,True,True
11,1,Ares,Corona,True,True
12,1,Bulwark,Dragoon,True,True
13,1,Bulwark,Dragoon,True,True
14,1,Bulwark,,True,False
15,1,Bulwark,,True,False
16,1,Ares,Pulsar,False,False
17,1,Ares,Halo,False,True
18,1,Ares,Halo,False,True
19,1,Ares,Pulsar,False,True
20,2,Mercury,Halo,True,False
21,2,Mercury,Avenger,True,False
22,2,Mercury,Halo,True,False
23,2,Mercury,,True,False
24,2,Hellburner,Halo,True,False
25,2,Hellburner,Ember,True,True
26,2,Hellburner,,True,False
27,2,Hellburner,,True,False
28,2,Mender,Spark,True,False
29,2,Mender,Corona,True,False
30,2,Mender,Spark,True,False
31,2,Mender,,True,False
32,2,Fury,Trident,True,True
33,2,Fury,Trident,True,True
34,2,Fury,Trident,True,True
35,2,Fury,,True,False
36,2,Ares,Pulsar,True,False
37,2,Ares,Shredder,True,False
38,2,Ares,Shredder,True,False
39,2,Ares,Pulsar,True,False
40,3,Hellburner,Gust,True,True
41,3,Hellburner,Ember,True,True
42,3,Hellburner,,True,False
43,3,Hellburner,,True,False
44,3,Mender,Halo,True,False
45,3,Mender,Taran,True,True
46,3,Mender,Halo,True,False
47,3,Mender,,True,False
48,3,Mercury,Halo,True,False
49,3,Mercury,Avenger,True,True
50,3,Mercury,Halo,True,False
51,3,Mercury,,True,False
52,3,Falcon,Trident,True,True
53,3,Falcon,Avenger,True,False
54,3,Falcon,Trident,True,True
55,3,Falcon,,True,False
56,3,Ares,Corona,True,False
57,3,Ares,Halo,True,False
58,3,Ares,Halo,True,False
59,3,Ares,Corona,True,False
60,4,Mercury,Gust,False,True
61,4,Mercury,Ember,False,True
62,4,Mercury,Gust,False,True
63,4,Mercury,,False,False
64,4,Falcon,Dragoon,True,True
65,4,Falcon,Avenger,True,True
66,4,Falcon,Dragoon,True,True
67,4,Falcon,,True,False
68,4,Ares,Taran,True,True
69,4,Ares,Halo,True,False
70,4,Ares,Halo,True,False
71,4,Ares,Taran,True,True
72,4,Mercury,Halo,True,True
73,4,Mercury,Avenger,True,True
74,4,Mercury,Halo,True,True
75,4,Mercury,,True,False
76,4,Ares,Taran,True,True
77,4,Ares,Halo,True,False
78,4,Ares,Halo,True,False
79,4,Ares,Taran,True,True
80,5,Ares,Taran,True,True
81,5,Ares,Halo,True,False
82,5,Ares,Halo,True,False
83,5,Ares,Taran,True,True
84,5,Mender,Halo,True,False
85,5,Mender,Storm,True,True
86,5,Mender,Gust,True,True
87,5,Mender,,True,False
88,5,Mercury,Halo,False,False
89,5,Mercury,Avenger,False,False
90,5,Mercury,Gust,False,True
91,5,Mercury,,False,False
92,5,Mercury,Halo,True,False
93,5,Mercury,Avenger,True,True
94,5,Mercury,Halo,True,False
95,5,Mercury,,True,False
96,5,Hellburner,Halo,True,False
97,5,Hellburner,Ember,True,True
98,5,Hellburner,,True,False
99,5,Hellburner,,True,False
100,6,Mercury,Halo,True,True
101,6,Mercury,Ember,True,True
102,6,Mercury,Halo,True,True
103,6,Mercury,,True,False
104,6,Mercury,Halo,True,True
105,6,Mercury,Ember,True,True
106,6,Mercury,Halo,True,True
107,6,Mercury,,True,False
108,6,Ares,Taran,True,True
109,6,Ares,Halo,True,True
110,6,Ares,Halo,True,True
111,6,Ares,Taran,True,True
112,6,Hellburner,Halo,True,True
113,6,Hellburner,Ember,True,True
114,6,Hellburner,,True,False
115,6,Hellburner,,True,False
116,6,Mender,Halo,True,True
117,6,Mender,Corona,True,True
118,6,Mender,Halo,True,True
119,6,Mender,,True,False
120,7,Pursuer,Halo,True,True
121,7,Pursuer,Halo,True,True
122,7,Pursuer,Halo,True,True
123,7,Pursuer,,True,False
124,7,Mender,Gust,False,True
125,7,Mender,Corona,False,False
126,7,Mender,Gust,False,True
127,7,Mender,,False,False
128,7,Mercury,Halo,False,False
129,7,Mercury,Avenger,False,False
130,7,Mercury,Halo,False,True
131,7,Mercury,,False,False
132,7,Spectre,Shocktrain,False,True
133,7,Spectre,Shocktrain,False,True
134,7,Spectre,Shocktrain,False,True
135,7,Spectre,Shocktrain,False,False
136,7,Hellburner,Halo,False,False
137,7,Hellburner,Ember,False,True
138,7,Hellburner,,False,False
139,7,Hellburner,,False,False
140,8,Hellburner,Halo,True,False
141,8,Hellburner,Ember,True,True
142,8,Hellburner,,True,False
143,8,Hellburner,,True,False
144,8,Mender,Gust,True,True
145,8,Mender,Storm,True,True
146,8,Mender,Gust,True,True
147,8,Mender,,True,False
148,8,Mercury,Halo,True,False
149,8,Mercury,Avenger,True,True
150,8,Mercury,Halo,True,False
151,8,Mercury,,True,False
152,8,Ares,Pulsar,True,False
153,8,Ares,Halo,True,True
154,8,Ares,Halo,True,False
155,8,Ares,Pulsar,True,False
156,8,Falcon,Trident,True,True
157,8,Falcon,Ember,True,True
158,8,Falcon,Trident,True,True
159,8,Falcon,,True,False
160,9,Pursuer,Gust,False,True
161,9,Pursuer,Gust,False,True
162,9,Pursuer,Halo,False,False
163,9,Pursuer,,False,False
164,9,Mender,Halo,True,False
165,9,Mender,Corona,True,False
166,9,Mender,Halo,True,False
167,9,Mender,,True,False
168,9,Bulwark,Dragoon,False,True
169,9,Bulwark,Dragoon,False,True
170,9,Bulwark,,False,False
171,9,Bulwark,,False,False
172,9,Hellburner,Halo,True,False
173,9,Hellburner,Ember,True,True
174,9,Hellburner,,True,False
175,9,Hellburner,,True,False
176,9,Ares,Tulumbas,False,True
177,9,Ares,Pin,False,False
178,9,Ares,Pin,False,False
179,9,Ares,Tulumbas,False,True
180,10,Falcon,Exodus,True,False
181,10,Falcon,Viper,True,True
182,10,Falcon,Exodus,True,False
183,10,Falcon,,True,False
184,10,Hellburner,Halo,True,False
185,10,Hellburner,Avenger,True,True
186,10,Hellburner,,True,False
187,10,Hellburner,,True,False
188,10,Mercury,Halo,True,True
189,10,Mercury,Avenger,True,True
190,10,Mercury,Halo,True,True
191,10,Mercury,,True,False
192,10,Ares,Corona,True,True
193,10,Ares,Halo,True,True
194,10,Ares,Halo,True,True
195,10,Ares,Corona,True,True
196,10,Ares,Scourge,True,True
197,10,Ares,Spark,True,True
198,10,Ares,Spark,True,True
199,10,Ares,Scourge,True,True
200,11,Hellburner,Halo,True,True
201,11,Hellburner,Viper,True,True
202,11,Hellburner,,True,False
203,11,Hellburner,,True,False
204,11,Nemesis,Corona,False,True
205,11,Nemesis,Corona,False,True
206,11,Nemesis,,False,False
207,11,Nemesis,,False,False
208,11,Ares,Storm,True,True
209,11,Ares,Halo,True,True
210,11,Ares,Halo,True,True
211,11,Ares,Storm,True,True
212,11,Ares,Scourge,True,True
213,11,Ares,Spark,True,True
214,11,Ares,Spark,True,True
215,11,Ares,Scourge,True,True
216,11,Ares,Pulsar,True,True
217,11,Ares,Sting,True,True
218,11,Ares,Sting,True,True
219,11,Ares,Pulsar,True,True
220,12,Falcon,Dragoon,True,True
221,12,Falcon,Ember,True,True
222,12,Falcon,Dragoon,True,True
223,12,Falcon,,True,False
224,12,Mercury,Halo,False,False
225,12,Mercury,Ember,False,True
226,12,Mercury,Halo,False,False
227,12,Mercury,,False,False
228,12,Mercury,Halo,False,False
229,12,Mercury,Avenger,False,True
230,12,Mercury,Halo,False,False
231,12,Mercury,,False,False
232,12,Ares,Scourge,False,True
233,12,Ares,Halo,False,False
234,12,Ares,Halo,False,False
235,12,Ares,Scourge,False,True
236,12,Hellburner,Halo,True,False
237,12,Hellburner,Ember,True,True
238,12,Hellburner,,True,False
239,12,Hellburner,,True,False
240,13,Bulwark,Avenger,True,True
241,13,Bulwark,Avenger,True,True
242,13,Bulwark,,True,False
243,13,Bulwark,,True,False
244,13,Mercury,Halo,False,False
245,13,Mercury,Ember,False,True
246,13,Mercury,Halo,False,False
247,13,Mercury,,False,False
248,13,Mercury,Halo,True,True
249,13,Mercury,Ember,True,True
250,13,Mercury,Halo,True,True
251,13,Mercury,,True,False
252,13,Mender,Gust,True,True
253,13,Mender,Storm,True,True
254,13,Mender,Gust,True,True
255,13,Mender,,True,False
256,13,Fury,Trident,True,True
257,13,Fury,Trident,True,True
258,13,Fury,Trident,True,True
259,13,Fury,,True,False
260,14,Hellburner,Halo,True,True
261,14,Hellburner,Avenger,True,True
262,14,Hellburner,,True,False
263,14,Hellburner,,True,False
264,14,Mender,Halo,True,True
265,14,Mender,Scourge,True,True
266,14,Mender,Halo,True,True
267,14,Mender,,True,False
268,14,Hellburner,Halo,True,True
269,14,Hellburner,Glory,True,True
270,14,Hellburner,,True,False
271,14,Hellburner,,True,False
272,14,Mender,Spark,True,True
273,14,Mender,Scourge,True,True
274,14,Mender,Spark,True,True
275,14,Mender,,True,False
276,14,Hellburner,Halo,True,True
277,14,Hellburner,Ember,True,True
278,14,Hellburner,,True,False
279,14,Hellburner,,True,False
280,15,Hellburner,Punisher,True,True
281,15,Hellburner,Avenger,True,False
282,15,Hellburner,,True,False
283,15,Hellburner,,True,False
284,15,Mender,Halo,True,False
285,15,Mender,Storm,True,True
286,15,Mender,Halo,True,False
287,15,Mender,,True,False
288,15,Mercury,Halo,True,False
289,15,Mercury,Ember,True,True
290,15,Mercury,Halo,True,False
291,15,Mercury,,True,False
292,15,Mercury,Gust,False,True
293,15,Mercury,Ember,False,False
294,15,Mercury,Gust,False,True
295,15,Mercury,,False,False
296,15,Bulwark,Dragoon,False,False
297,15,Bulwark,Dragoon,False,False
298,15,Bulwark,,False,False
299,15,Bulwark,,False,False
300,16,Ares,Corona,False,False
301,16,Ares,Halo,False,False
302,16,Ares,Shredder,False,False
303,16,Ares,Pulsar,False,False
304,16,Falcon,Trident,False,True
305,16,Falcon,Tempest,False,False
306,16,Falcon,Trident,False,True
307,16,Falcon,,False,False
308,16,Mercury,Gust,False,True
309,16,Mercury,Ember,False,False
310,16,Mercury,Halo,False,False
311,16,Mercury,,False,False
312,16,Hellburner,Halo,True,False
313,16,Hellburner,Ember,True,True
314,16,Hellburner,,True,False
315,16,Hellburner,,True,False
316,16,Mender,Halo,False,False
317,16,Mender,Storm,False,False
318,16,Mender,Halo,False,False
319,16,Mender,,False,False
320,17,Spectre,Shocktrain,True,True
321,17,Spectre,Shocktrain,True,True
322,17,Spectre,Shocktrain,True,True
323,17,Spectre,Shocktrain,True,True
324,17,Spectre,Tulumbas,True,True
325,17,Spectre,Tulumbas,True,True
326,17,Spectre,Tulumbas,True,True
327,17,Spectre,Tulumbas,True,True
328,17,Falcon,Exodus,False,False
329,17,Falcon,Avenger,False,False
330,17,Falcon,Exodus,False,False
331,17,Falcon,,False,False
332,17,Bulwark,Dragoon,True,False
333,17,Bulwark,Dragoon,True,False
334,17,Bulwark,,True,False
335,17,Bulwark,,True,False
336,17,Fury,Trident,False,False
337,17,Fury,Trident,False,False
338,17,Fury,Trident,False,False
339,17,Fury,,False,False
340,18,Hellburner,Halo,True,True
341,18,Hellburner,Ember,True,True
342,18,Hellburner,,True,False
343,18,Hellburner,,True,False
344,18,Ares,Corona,True,True
345,18,Ares,Halo,True,True
346,18,Ares,Halo,True,True
347,18,Ares,Corona,True,True
348,18,Ares,Tulumbas,True,True
349,18,Ares,Pin,True,True
350,18,Ares,Pin,True,True
351,18,Ares,Tulumbas,True,True
352,18,Ares,Pulsar,True,True
353,18,Ares,Shredder,True,True
354,18,Ares,Shredder,True,True
355,18,Ares,Pulsar,True,True
356,18,Ares,Scourge,True,True
357,18,Ares,Spark,True,True
358,18,Ares,Spark,True,True
359,18,Ares,Scourge,True,True
360,19,Hellburner,Halo,True,False
361,19,Hellburner,Ember,True,True
362,19,Hellburner,,True,False
363,19,Hellburner,,True,False
364,19,Mender,Halo,True,False
365,19,Mender,Corona,True,False
366,19,Mender,Halo,True,False
367,19,Mender,,True,False
368,19,Falcon,Exodus,True,True
369,19,Falcon,Avenger,True,True
370,19,Falcon,Exodus,True,False
371,19,Falcon,,True,False
372,19,Mercury,Shredder,True,False
373,19,Mercury,Ember,True,True
374,19,Mercury,Shredder,True,False
375,19,Mercury,,True,False
376,19,Spectre,Tulumbas,True,True
377,19,Spectre,Tulumbas,True,True
378,19,Spectre,Tulumbas,True,True
379,19,Spectre,Tulumbas,True,True
380,20,Hellburner,Halo,True,True
381,20,Hellburner,Avenger,True,True
382,20,Hellburner,,True,False
383,20,Hellburner,,True,False
384,20,Ares,Scourge,True,True
385,20,Ares,Shredder,True,False
386,20,Ares,Shredder,True,False
387,20,Ares,Scourge,True,True
388,20,Mender,Halo,True,False
389,20,Mender,Corona,True,False
390,20,Mender,Gust,True,True
391,20,Mender,,True,False
392,20,Mercury,Halo,True,False
393,20,Mercury,Ember,True,True
394,20,Mercury,Halo,True,False
395,20,Mercury,,True,False
396,20,Falcon,Trident,True,True
397,20,Falcon,Trident,True,True
398,20,Falcon,Trident,True,True
399,20,Falcon,,True,False
400,21,Ares,Taran,False,True
401,21,Ares,Halo,False,False
402,21,Ares,Halo,False,False
403,21,Ares,Taran,False,True
404,21,Mender,Halo,False,False
405,21,Mender,Corona,False,False
406,21,Mender,Halo,False,False
407,21,Mender,,False,False
408,21,Ares,Taran,False,True
409,21,Ares,Halo,False,False
410,21,Ares,Halo,False,False
411,21,Ares,Taran,False,True
412,21,Mender,Halo,True,False
413,21,Mender,Corona,True,False
414,21,Mender,Halo,True,False
415,21,Mender,,True,False
416,21,Hellburner,Halo,False,False
417,21,Hellburner,Ember,False,True
418,21,Hellburner,,False,False
419,21,Hellburner,,False,False
420,22,Mender,Halo,True,False
421,22,Mender,Storm,True,True
422,22,Mender,Halo,True,False
423,22,Mender,,True,False
424,22,Hellburner,Ecu,True,False
425,22,Hellburner,Ember,True,True
426,22,Hellburner,,True,False
427,22,Hellburner,,True,False
428,22,Fury,Trident,False,True
429,22,Fury,Trident,False,True
430,22,Fury,Trident,False,True
431,22,Fury,,False,False
432,22,Ares,Corona,True,False
433,22,Ares,Halo,True,False
434,22,Ares,Halo,True,False
435,22,Ares,Corona,True,False
436,22,Ares,Pulsar,True,False
437,22,Ares,Halo,True,False
438,22,Ares,Halo,True,False
439,22,Ares,Pulsar,True,False
440,23,Spectre,Pulsar,True,False
441,23,Spectre,Tulumbas,True,True
442,23,Spectre,Tulumbas,True,True
443,23,Spectre,Pulsar,True,False
444,23,Mercury,Shredder,True,False
445,23,Mercury,Avenger,True,False
446,23,Mercury,Shredder,True,False
447,23,Mercury,,True,False
448,23,Bulwark,Avenger,False,True
449,23,Bulwark,Avenger,False,True
450,23,Bulwark,,False,False
451,23,Bulwark,,False,False
452,23,Hellburner,Ecu,True,False
453,23,Hellburner,Ember,True,True
454,23,Hellburner,,True,False
455,23,Hellburner,,True,False
456,23,Fury,Flux,True,False
457,23,Fury,Flux,True,False
458,23,Fury,Flux,True,False
459,23,Fury,,True,False
460,24,Ares,Taran,True,True
461,24,Ares,Halo,True,True
462,24,Ares,Halo,True,True
463,24,Ares,Taran,True,True
464,24,Spectre,Tulumbas,True,True
465,24,Spectre,Tulumbas,True,True
466,24,Spectre,Tulumbas,True,True
467,24,Spectre,Tulumbas,True,True
468,24,Hellburner,Ecu,True,True
469,24,Hellburner,Ember,True,True
470,24,Hellburner,,True,False
471,24,Hellburner,,True,False
472,24,Ares,Taran,False,True
473,24,Ares,Halo,False,False
474,24,Ares,Halo,False,False
475,24,Ares,Taran,False,True
476,24,Mender,Halo,True,True
477,24,Mender,Storm,True,True
478,24,Mender,Halo,True,True
479,24,Mender,,True,False
480,25,Hellburner,Ecu,True,True
481,25,Hellburner,Ember,True,True
482,25,Hellburner,,True,False
483,25,Hellburner,,True,False
484,25,Mender,Halo,True,True
485,25,Mender,Corona,True,True
486,25,Mender,Halo,True,True
487,25,Mender,,True,False
488,25,Ares,Taran,True,True
489,25,Ares,Halo,True,True
490,25,Ares,Halo,True,True
491,25,Ares,Taran,True,True
492,25,Mercury,Shredder,True,False
493,25,Mercury,Ember,True,True
494,25,Mercury,Shredder,True,False
495,25,Mercury,,True,False
496,25,Ares,Taran,True,True
497,25,Ares,Magnum,True,False
498,25,Ares,Magnum,True,False
499,25,Ares,Taran,True,True
500,26,Hellburner,Ecu,True,False
501,26,Hellburner,Ember,True,False
502,26,Hellburner,,True,False
503,26,Hellburner,,True,False
504,26,Falcon,Dragoon,True,False
505,26,Falcon,Avenger,True,True
506,26,Falcon,Dragoon,True,False
507,26,Falcon,,True,False
508,26,Mercury,Halo,False,False
509,26,Mercury,Avenger,False,False
510,26,Mercury,Halo,False,False
511,26,Mercury,,False,False
512,26,Ares,Pulsar,True,False
513,26,Ares,Halo,True,False
514,26,Ares,Halo,True,False
515,26,Ares,Pulsar,True,False
516,26,Mender,Halo,False,False
517,26,Mender,Storm,False,True
518,26,Mender,Gust,False,False
519,26,Mender,,False,False
520,27,Hellburner,Gust,True,True
521,27,Hellburner,Avenger,True,True
522,27,Hellburner,,True,False
523,27,Hellburner,,True,False
524,27,Mender,Gust,True,True
525,27,Mender,Storm,True,True
526,27,Mender,Gust,True,True
527,27,Mender,,True,False
528,27,Mercury,Halo,False,False
529,27,Mercury,Ember,False,True
530,27,Mercury,Halo,False,False
531,27,Mercury,,False,False
532,27,Ares,Taran,True,True
533,27,Ares,Halo,True,False
534,27,Ares,Halo,True,False
535,27,Ares,Taran,True,True
536,27,Spectre,Tulumbas,True,True
537,27,Spectre,Tulumbas,True,True
538,27,Spectre,Tulumbas,True,True
539,27,Spectre,Tulumbas,True,True
540,28,Spectre,Taran,False,True
541,28,Spectre,Taran,False,True
542,28,Spectre,Taran,False,True
543,28,Spectre,Taran,False,True
544,28,Pursuer,Halo,True,False
545,28,Pursuer,Gust,True,True
546,28,Pursuer,Gust,True,True
547,28,Pursuer,,True,False
548,28,Mender,Halo,True,False
549,28,Mender,Storm,True,True
550,28,Mender,Gust,True,True
551,28,Mender,,True,False
552,28,Mercury,Halo,True,False
553,28,Mercury,Avenger,True,True
554,28,Mercury,Gust,True,True
555,28,Mercury,,True,False
556,28,Spectre,Tulumbas,True,True
557,28,Spectre,Tulumbas,True,True
558,28,Spectre,Tulumbas,True,True
559,28,Spectre,Tulumbas,True,True
560,29,Ares,Corona,False,False
561,29,Ares,Halo,False,False
562,29,Ares,Halo,False,False
563,29,Ares,Corona,False,False
564,29,Fury,Dragoon,True,True
565,29,Fury,Dragoon,True,True
566,29,Fury,Dragoon,True,True
567,29,Fury,,True,False
568,29,Fury,Dragoon,True,True
569,29,Fury,Dragoon,True,True
570,29,Fury,Dragoon,True,True
571,29,Fury,,True,False
572,29,Fury,Dragoon,True,True
573,29,Fury,Dragoon,True,True
574,29,Fury,Dragoon,True,True
575,29,Fury,,True,False
576,29,Fury,Flux,True,True
577,29,Fury,Flux,True,True
578,29,Fury,Flux,True,True
579,29,Fury,,True,False
580,30,Hellburner,Halo,False,False
581,30,Hellburner,Ember,False,True
582,30,Hellburner,,False,False
583,30,Hellburner,,False,False
584,30,Mercury,Gust,False,True
585,30,Mercury,Avenger,False,False
586,30,Mercury,Halo,False,False
587,30,Mercury,,False,False
588,30,Invader,Scourge,False,True
589,30,Invader,Gust,False,False
590,30,Invader,Gust,False,False
591,30,Invader,,False,False
592,30,Falcon,Tempest,False,True
593,30,Falcon,Glory,False,False
594,30,Falcon,Trident,False,True
595,30,Falcon,,False,False
596,30,Mender,Gust,False,True
597,30,Mender,Scourge,False,True
598,30,Mender,Gust,False,True
599,30,Mender,,False,False
600,31,Haechi,Scourge,True,True
601,31,Haechi,Scourge,True,True
602,31,Haechi,Scourge,True,True
603,31,Haechi,,True,False
604,31,Mercury,Halo,True,False
605,31,Mercury,Ember,True,True
606,31,Mercury,Gust,True,False
607,31,Mercury,,True,False
608,31,Pursuer,Gust,False,False
609,31,Pursuer,Gust,False,False
610,31,Pursuer,Halo,False,False
611,31,Pursuer,,False,False
612,31,Fury,Trident,False,False
613,31,Fury,Trident,False,False
614,31,Fury,Trident,False,False
615,31,Fury,,False,False
616,31,Mender,Gust,True,True
617,31,Mender,Storm,True,True
618,31,Mender,Halo,True,False
619,31,Mender,,True,False
620,32,Blitz,Halo,True,True
621,32,Blitz,Gust,True,True
622,32,Blitz,Gust,True,True
623,32,Blitz,Halo,True,True
624,32,Hellburner,Ecu,True,True
625,32,Hellburner,Ancile,True,True
626,32,Hellburner,,True,False
627,32,Hellburner,,True,False
628,32,Bulwark,Dragoon,False,True
629,32,Bulwark,Dragoon,False,True
630,32,Bulwark,,False,False
631,32,Bulwark,,False,False
632,32,Spectre,Orkan,True,True
633,32,Spectre,Orkan,True,True
634,32,Spectre,Orkan,True,True
635,32,Spectre,Orkan,True,True
636,32,Inquisitor,Taran,True,True
637,32,Inquisitor,Taran,True,True
638,32,Inquisitor,Ember,True,True
639,32,Inquisitor,,True,False
640,33,Mender,Halo,False,False
641,33,Mender,Storm,False,True
642,33,Mender,Halo,False,False
643,33,Mender,,False,False
644,33,Ares,Taran,False,True
645,33,Ares,Halo,False,False
646,33,Ares,Halo,False,False
647,33,Ares,Taran,False,True
648,33,Ares,Taran,False,True
649,33,Ares,Halo,False,False
650,33,Ares,Halo,False,False
651,33,Ares,Taran,False,True
652,33,Ares,Tulumbas,False,True
653,33,Ares,Pin,False,True
654,33,Ares,Pin,False,True
655,33,Ares,Tulumbas,False,True
656,33,Hellburner,Ecu,False,True
657,33,Hellburner,Ember,False,True
658,33,Hellburner,,False,False
659,33,Hellburner,,False,False
660,34,Bulwark,Dragoon,False,True
661,34,Bulwark,Dragoon,False,True
662,34,Bulwark,,False,False
663,34,Bulwark,,False,False
664,34,Hellburner,Ecu,False,False
665,34,Hellburner,Ancile,False,False
666,34,Hellburner,,False,False
667,34,Hellburner,,False,False
668,34,Bulgasari,Orkan,False,True
669,34,Bulgasari,Orkan,False,False
670,34,Bulgasari,Orkan,False,True
671,34,Bulgasari,,False,False
672,34,Falcon,Exodus,False,False
673,34,Falcon,Ember,False,False
674,34,Falcon,Thunder,False,False
675,34,Falcon,,False,False
676,34,Fury,Trident,False,False
677,34,Fury,Trident,False,False
678,34,Fury,Trident,False,False
679,34,Fury,,False,False
680,35,Mender,Gust,True,True
681,35,Mender,Corona,True,True
682,35,Mender,Gust,True,True
683,35,Mender,,True,False
684,35,Hellburner,Halo,True,True
685,35,Hellburner,Avenger,True,True
686,35,Hellburner,,True,False
687,35,Hellburner,,True,False
688,35,Ares,Scourge,True,True
689,35,Ares,Spark,True,True
690,35,Ares,Spark,True,True
691,35,Ares,Scourge,True,True
692,35,Hellburner,Ecu,True,True
693,35,Hellburner,Ember,True,True
694,35,Hellburner,,True,False
695,35,Hellburner,,True,False
696,35,Ares,Scourge,True,True
697,35,Ares,Spark,True,True
698,35,Ares,Spark,True,False
699,35,Ares,Scourge,True,True
700,36,Strider,Halo,True,True
701,36,Strider,Halo,True,True
702,36,Strider,Ember,True,True
703,36,Strider,,True,False
704,36,Ares,Taran,True,True
705,36,Ares,Halo,True,False
706,36,Ares,Halo,True,False
707,36,Ares,Taran,True,True
708,36,Spectre,Tulumbas,True,True
709,36,Spectre,Tulumbas,True,True
710,36,Spectre,Tulumbas,True,True
711,36,Spectre,Tulumbas,True,True
712,36,Mender,Gust,True,True
713,36,Mender,Corona,True,True
714,36,Mender,Gust,True,True
715,36,Mender,,True,False
716,36,Ares,Taran,True,True
717,36,Ares,Halo,True,True
718,36,Ares,Halo,True,False
719,36,Ares,Taran,True,True
720,37,Spectre,Tulumbas,True,True
721,37,Spectre,Tulumbas,True,True
722,37,Spectre,Tulumbas,True,True
723,37,Spectre,Tulumbas,True,True
724,37,Mender,Halo,True,True
725,37,Mender,Storm,True,True
726,37,Mender,Halo,True,True
727,37,Mender,,True,False
728,37,Mercury,Halo,True,False
729,37,Mercury,Ember,True,True
730,37,Mercury,Halo,True,False
731,37,Mercury,,True,False
732,37,Hellburner,Gust,False,True
733,37,Hellburner,Exodus,False,True
734,37,Hellburner,,False,False
735,37,Hellburner,,False,False
736,37,Pursuer,Gust,False,True
737,37,Pursuer,Gust,False,True
738,37,Pursuer,Halo,False,True
739,37,Pursuer,,False,False
740,38,Hellburner,Ecu,True,True
741,38,Hellburner,Ember,True,True
742,38,Hellburner,,True,False
743,38,Hellburner,,True,False
744,38,Falcon,Dragoon,True,True
745,38,Falcon,Avenger,True,True
746,38,Falcon,Dragoon,True,True
747,38,Falcon,,True,False
748,38,Mender,Gust,True,True
749,38,Mender,Taran,True,True
750,38,Mender,Gust,True,True
751,38,Mender,,True,False
752,38,Mercury,Halo,True,True
753,38,Mercury,Ember,True,True
754,38,Mercury,Halo,True,False
755,38,Mercury,,True,False
756,38,Ares,Taran,True,True
757,38,Ares,Halo,True,True
758,38,Ares,Halo,True,True
759,38,Ares,Taran,True,True
760,39,Fury,Tempest,False,True
761,39,Fury,Tempest,False,True
762,39,Fury,Tempest,False,True
763,39,Fury,,False,False
764,39,Mender,Shredder,True,False
765,39,Mender,Corona,True,False
766,39,Mender,Halo,True,False
767,39,Mender,,True,False
768,39,Invader,Taran,False,True
769,39,Invader,Gust,False,False
770,39,Invader,Gust,False,False
771,39,Invader,,False,False
772,39,Mender,Gust,False,False
773,39,Mender,Taran,False,True
774,39,Mender,Shredder,False,False
775,39,Mender,,False,False
776,39,Hellburner,Ecu,True,False
777,39,Hellburner,Ancile,True,False
778,39,Hellburner,,True,False
779,39,Hellburner,,True,False
780,40,Hellburner,Halo,False,True
781,40,Hellburner,Ember,False,True
782,40,Hellburner,,False,False
783,40,Hellburner,,False,False
784,40,Mercury,Shredder,False,True
785,40,Mercury,Avenger,False,True
786,40,Mercury,Shredder,False,True
787,40,Mercury,,False,False
788,40,Bulwark,Avenger,False,True
789,40,Bulwark,Avenger,False,True
790,40,Bulwark,,False,False
791,40,Bulwark,,False,False
792,40,Spectre,Tulumbas,False,True
793,40,Spectre,Tulumbas,False,True
794,40,Spectre,Tulumbas,False,True
795,40,Spectre,Tulumbas,False,True
796,40,Mercury,Halo,False,True
797,40,Mercury,Exodus,False,True
798,40,Mercury,Halo,False,True
799,40,Mercury,,False,False
800,41,Ares,Taran,False,True
801,41,Ares,Halo,False,False
802,41,Ares,Halo,False,False
803,41,Ares,Taran,False,True
804,41,Spectre,Storm,True,True
805,41,Spectre,Storm,True,True
806,41,Spectre,Storm,True,True
807,41,Spectre,Storm,True,True
808,41,Mercury,Halo,True,False
809,41,Mercury,Avenger,True,True
810,41,Mercury,Halo,True,False
811,41,Mercury,,True,False
812,41,Hellburner,Halo,True,True
813,41,Hellburner,Ember,True,True
814,41,Hellburner,,True,False
815,41,Hellburner,,True,False
816,41,Spectre,Taran,True,True
817,41,Spectre,Taran,True,True
818,41,Spectre,Taran,True,True
819,41,Spectre,Taran,True,True
820,42,Hellburner,Ecu,True,True
821,42,Hellburner,Avenger,True,True
822,42,Hellburner,,True,False
823,42,Hellburner,,True,False
824,42,Ares,Taran,True,True
825,42,Ares,Halo,True,False
826,42,Ares,Halo,True,False
